ip,timestamp,endpoint,status_code,response_time_ms,user_agent,is_attack,attack_type
192.168.1.10,2025-05-12 10:46:41.868717,/auth/login,401,20,axios/1.6.2,1,bruteforce
10.0.1.57,2025-05-12 10:46:42.097695,/users/settings,200,195,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.112,2025-05-12 10:46:42.988089,/analytics/summary,200,223,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.11,2025-05-12 10:46:43.014847,/analytics/requests,400,110,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.80,2025-05-12 10:46:44.773459,/users/settings,200,28,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.70,2025-05-12 10:46:44.898655,/api/keys,200,59,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.11,2025-05-12 10:46:45.044078,/auth/login,401,38,Scrapy/2.11.0,1,bruteforce
172.16.1.11,2025-05-12 10:46:45.073120,/users/profile,403,62,PostmanRuntime/7.36.0,1,scraper
10.0.1.117,2025-05-12 10:46:47.745338,/api/keys,200,173,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.5,2025-05-12 10:46:48.184862,/auth/login,429,56,custom-bot/1.0,1,credential_stuffing
10.0.1.7,2025-05-12 10:46:49.085378,/analytics/requests,201,121,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.1.1.9,2025-05-12 10:46:49.147169,/users/profile,200,104,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.3,2025-05-12 10:46:49.611615,/auth/register,401,52,Scrapy/2.11.0,1,credential_stuffing
172.16.1.9,2025-05-12 10:46:49.973002,/health,403,31,PostmanRuntime/7.36.0,1,scraper
10.0.1.13,2025-05-12 10:46:50.092095,/api/keys,200,172,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.1,2025-05-12 10:46:50.301643,/health,200,128,python-requests/2.31.0,0,normal
10.0.1.2,2025-05-12 10:46:50.624512,/users/profile,200,194,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.23,2025-05-12 10:46:51.018076,/auth/register,404,157,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.45,2025-05-12 10:46:51.308368,/api/keys,200,259,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.10,2025-05-12 10:46:51.593879,/auth/login,401,37,axios/1.6.2,1,bruteforce
203.0.1.5,2025-05-12 10:46:51.629491,/auth/login,401,29,custom-bot/1.0,1,credential_stuffing
10.0.1.159,2025-05-12 10:46:51.725270,/auth/login,200,103,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.176,2025-05-12 10:46:52.049155,/auth/register,200,72,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
172.16.1.9,2025-05-12 10:46:52.256527,/api/v1/data,403,54,PostmanRuntime/7.36.0,1,scraper
10.0.1.147,2025-05-12 10:46:53.213909,/docs,200,194,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.3,2025-05-12 10:46:54.116763,/analytics/summary,201,38,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.4,2025-05-12 10:46:54.118270,/analytics/requests,201,160,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.3,2025-05-12 10:46:54.356188,/users/profile,201,55,python-requests/2.31.0,0,normal
172.16.1.4,2025-05-12 10:46:55.502357,/admin/config,200,90,axios/1.6.2,1,scraper
10.0.1.152,2025-05-12 10:46:55.710326,/api/keys,200,245,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.21,2025-05-12 10:46:55.960303,/analytics/summary,200,80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.51,2025-05-12 10:46:56.222125,/analytics/summary,200,148,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
172.16.1.14,2025-05-12 10:46:57.299882,/analytics/requests,200,37,curl/7.88.1,1,scraper
172.16.1.3,2025-05-12 10:46:57.710972,/api/keys/list,200,67,Java/17.0.1,1,scraper
10.0.1.152,2025-05-12 10:46:57.763570,/auth/register,200,108,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.3,2025-05-12 10:46:58.401571,/auth/login,401,40,Scrapy/2.11.0,1,credential_stuffing
192.168.1.10,2025-05-12 10:46:58.537866,/auth/login,401,36,axios/1.6.2,1,bruteforce
10.0.1.14,2025-05-12 10:46:58.656468,/users/profile,200,125,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
172.16.1.4,2025-05-12 10:46:58.771242,/admin/users,200,54,Java/17.0.1,1,scraper
192.168.1.14,2025-05-12 10:46:59.192060,/auth/login,401,51,python-requests/2.31.0,1,bruteforce
192.168.1.11,2025-05-12 10:46:59.480430,/auth/login,401,34,Scrapy/2.11.0,1,bruteforce
10.0.1.80,2025-05-12 10:47:00.288549,/analytics/requests,200,78,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
192.168.1.10,2025-05-12 10:47:00.328597,/users/profile,200,34,axios/1.6.2,1,bruteforce
203.0.1.5,2025-05-12 10:47:00.341860,/auth/login,401,37,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
172.16.1.14,2025-05-12 10:47:00.411429,/analytics/summary,200,29,Go-http-client/1.1,1,scraper
192.168.1.10,2025-05-12 10:47:00.818707,/auth/login,401,44,axios/1.6.2,1,bruteforce
192.168.1.11,2025-05-12 10:47:01.178493,/auth/login,401,45,Scrapy/2.11.0,1,bruteforce
192.168.1.10,2025-05-12 10:47:01.350350,/auth/login,401,51,axios/1.6.2,1,bruteforce
10.1.1.6,2025-05-12 10:47:01.400619,/analytics/requests,200,101,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.5,2025-05-12 10:47:01.951968,/auth/register,401,50,Java/17.0.1,1,credential_stuffing
10.0.1.130,2025-05-12 10:47:02.017013,/security/rate-limits,200,49,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.11,2025-05-12 10:47:02.204624,/auth/login,401,41,Scrapy/2.11.0,1,bruteforce
10.0.1.84,2025-05-12 10:47:02.225689,/users/settings,200,159,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.123,2025-05-12 10:47:02.457603,/users/settings,200,174,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.11,2025-05-12 10:47:02.643923,/auth/login,401,42,Scrapy/2.11.0,1,bruteforce
192.168.1.14,2025-05-12 10:47:03.199214,/auth/login,401,27,python-requests/2.31.0,1,bruteforce
10.0.1.136,2025-05-12 10:47:03.272471,/analytics/requests,500,146,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.11,2025-05-12 10:47:04.254848,/users/profile,401,30,Scrapy/2.11.0,1,bruteforce
10.0.1.29,2025-05-12 10:47:04.999275,/users/profile,200,228,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.151,2025-05-12 10:47:05.067052,/users/settings,200,165,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.13,2025-05-12 10:47:05.091203,/security/blocked-ips,200,79,Scrapy/2.11.0,1,scraper
10.1.1.18,2025-05-12 10:47:05.201405,/api/keys,400,25,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.127,2025-05-12 10:47:05.859111,/api/keys,201,89,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.10,2025-05-12 10:47:06.445020,/auth/login,401,18,axios/1.6.2,1,bruteforce
192.168.1.11,2025-05-12 10:47:07.781726,/auth/register,401,40,Scrapy/2.11.0,1,bruteforce
172.16.1.14,2025-05-12 10:47:07.847945,/security/blocked-ips,500,67,curl/7.88.1,1,scraper
172.16.1.7,2025-05-12 10:47:07.983446,/admin/users,200,67,curl/7.88.1,1,scraper
192.168.1.11,2025-05-12 10:47:08.088193,/auth/login,401,35,Scrapy/2.11.0,1,bruteforce
203.0.1.5,2025-05-12 10:47:08.091257,/auth/login,401,17,Java/17.0.1,1,credential_stuffing
172.16.1.11,2025-05-12 10:47:08.610028,/users/settings,200,64,PostmanRuntime/7.36.0,1,scraper
203.0.1.5,2025-05-12 10:47:09.009009,/auth/login,401,66,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
192.168.1.11,2025-05-12 10:47:09.209156,/auth/login,401,48,Scrapy/2.11.0,1,bruteforce
192.168.1.11,2025-05-12 10:47:09.590081,/users/profile,401,54,Scrapy/2.11.0,1,bruteforce
10.0.1.1,2025-05-12 10:47:09.831499,/users/settings,200,181,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.142,2025-05-12 10:47:10.141580,/users/settings,200,234,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.10,2025-05-12 10:47:10.246375,/auth/login,401,14,axios/1.6.2,1,bruteforce
203.0.1.5,2025-05-12 10:47:10.309996,/auth/login,401,37,Java/17.0.1,1,credential_stuffing
172.16.1.7,2025-05-12 10:47:11.896123,/internal/status,404,46,curl/7.88.1,1,scraper
10.0.1.23,2025-05-12 10:47:12.808973,/users/profile,200,186,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.1.1.12,2025-05-12 10:47:12.810543,/users/profile,200,116,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.2,2025-05-12 10:47:12.927759,/users/settings,200,92,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
172.16.1.7,2025-05-12 10:47:13.494194,/debug/vars,200,63,Scrapy/2.11.0,1,scraper
203.0.1.5,2025-05-12 10:47:13.579552,/auth/login,401,51,custom-bot/1.0,1,credential_stuffing
172.16.1.5,2025-05-12 10:47:13.646121,/internal/status,200,44,curl/7.88.1,1,scraper
192.168.1.11,2025-05-12 10:47:13.656327,/auth/login,401,56,Scrapy/2.11.0,1,bruteforce
203.0.1.5,2025-05-12 10:47:14.394583,/auth/login,401,76,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
10.1.1.6,2025-05-12 10:47:14.799180,/security/rate-limits,200,66,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
172.16.1.9,2025-05-12 10:47:14.894792,/api/v2/data,200,81,python-requests/2.31.0,1,scraper
203.0.1.3,2025-05-12 10:47:15.095449,/auth/login,401,77,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
10.0.1.85,2025-05-12 10:47:15.909788,/auth/register,200,130,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.2,2025-05-12 10:47:16.685710,/admin/config,200,79,python-requests/2.31.0,1,scraper
203.0.1.5,2025-05-12 10:47:16.804671,/auth/login,403,75,custom-bot/1.0,1,credential_stuffing
192.168.1.10,2025-05-12 10:47:17.466896,/auth/login,429,45,axios/1.6.2,1,bruteforce
10.0.1.163,2025-05-12 10:47:18.267441,/security/blocked-ips,201,131,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
172.16.1.15,2025-05-12 10:47:18.480360,/api/v2/data,403,59,curl/7.88.1,1,scraper
192.168.1.11,2025-05-12 10:47:18.709027,/auth/login,200,25,Scrapy/2.11.0,1,bruteforce
203.0.1.3,2025-05-12 10:47:18.724978,/auth/login,401,28,Go-http-client/1.1,1,credential_stuffing
192.168.1.11,2025-05-12 10:47:18.788731,/auth/login,401,22,Scrapy/2.11.0,1,bruteforce
172.16.1.10,2025-05-12 10:47:19.029112,/auth/login,200,52,axios/1.6.2,1,scraper
192.168.1.11,2025-05-12 10:47:19.033911,/auth/login,401,42,Scrapy/2.11.0,1,bruteforce
10.0.1.156,2025-05-12 10:47:19.657762,/api/keys/generate,200,92,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.60,2025-05-12 10:47:20.911344,/security/blocked-ips,200,191,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.11,2025-05-12 10:47:21.681057,/auth/login,401,39,Scrapy/2.11.0,1,bruteforce
172.16.1.14,2025-05-12 10:47:21.825090,/security/rate-limits,200,74,PostmanRuntime/7.36.0,1,scraper
10.1.1.16,2025-05-12 10:47:22.280628,/health,200,20,Go-http-client/1.1,0,normal
192.168.1.10,2025-05-12 10:47:22.448187,/auth/login,401,40,axios/1.6.2,1,bruteforce
203.0.1.3,2025-05-12 10:47:23.231742,/auth/login,401,10,Scrapy/2.11.0,1,credential_stuffing
203.0.1.3,2025-05-12 10:47:23.558325,/auth/login,401,13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
203.0.1.3,2025-05-12 10:47:23.587044,/auth/login,401,78,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,1,credential_stuffing
192.168.1.11,2025-05-12 10:47:23.748349,/auth/login,401,32,Scrapy/2.11.0,1,bruteforce
172.16.1.8,2025-05-12 10:47:24.076487,/api/export,200,68,PostmanRuntime/7.36.0,1,scraper
10.0.1.123,2025-05-12 10:47:24.137598,/api/keys,200,127,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.10,2025-05-12 10:47:24.965135,/auth/login,401,43,axios/1.6.2,1,bruteforce
10.0.1.148,2025-05-12 10:47:25.621523,/security/blocked-ips,200,213,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
172.16.1.12,2025-05-12 10:47:25.878985,/analytics/requests,200,67,curl/7.88.1,1,scraper
203.0.1.5,2025-05-12 10:47:25.903972,/auth/login,200,52,Java/17.0.1,1,credential_stuffing
203.0.1.3,2025-05-12 10:47:26.116825,/auth/login,429,82,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,1,credential_stuffing
10.0.1.56,2025-05-12 10:47:26.424930,/api/keys,200,158,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.9,2025-05-12 10:47:26.992220,/admin/config,200,55,custom-bot/1.0,1,scraper
10.0.1.43,2025-05-12 10:47:27.114471,/users/profile,200,102,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.102,2025-05-12 10:47:27.603910,/api/keys/generate,200,85,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.1.1.16,2025-05-12 10:47:28.418836,/api/keys/generate,200,179,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.3,2025-05-12 10:47:28.697032,/auth/login,429,57,Go-http-client/1.1,1,credential_stuffing
203.0.1.3,2025-05-12 10:47:29.059575,/users/profile,401,38,Scrapy/2.11.0,1,credential_stuffing
192.168.1.10,2025-05-12 10:47:29.311655,/auth/login,401,42,axios/1.6.2,1,bruteforce
203.0.1.5,2025-05-12 10:47:29.842224,/auth/register,403,28,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
10.1.1.11,2025-05-12 10:47:30.061232,/auth/register,200,113,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.93,2025-05-12 10:47:30.077323,/analytics/requests,200,210,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.86,2025-05-12 10:47:30.587436,/health,200,173,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.176,2025-05-12 10:47:30.625828,/analytics/summary,200,118,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.51,2025-05-12 10:47:30.650243,/auth/register,200,119,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.164,2025-05-12 10:47:30.691333,/health,200,163,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.2,2025-05-12 10:47:30.711132,/auth/login,200,125,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.11,2025-05-12 10:47:31.528517,/auth/login,401,36,Scrapy/2.11.0,1,bruteforce
172.16.1.12,2025-05-12 10:47:32.286000,/analytics/summary,403,47,curl/7.88.1,1,scraper
10.0.1.73,2025-05-12 10:47:32.624329,/api/keys,200,202,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.9,2025-05-12 10:47:32.736864,/api/keys,500,85,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.10,2025-05-12 10:47:32.783805,/auth/login,401,28,axios/1.6.2,1,bruteforce
10.0.1.129,2025-05-12 10:47:32.901596,/auth/register,200,186,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.9,2025-05-12 10:47:33.169641,/api/keys/generate,201,200,python-requests/2.31.0,0,normal
192.168.1.10,2025-05-12 10:47:33.573169,/auth/login,401,52,axios/1.6.2,1,bruteforce
192.168.1.11,2025-05-12 10:47:33.707563,/auth/login,200,36,Scrapy/2.11.0,1,bruteforce
10.0.1.140,2025-05-12 10:47:33.902982,/users/settings,200,109,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.11,2025-05-12 10:47:34.503676,/auth/login,401,41,Scrapy/2.11.0,1,bruteforce
192.168.1.11,2025-05-12 10:47:34.612277,/auth/login,401,62,Scrapy/2.11.0,1,bruteforce
192.168.1.10,2025-05-12 10:47:34.695709,/auth/login,429,33,axios/1.6.2,1,bruteforce
203.0.1.3,2025-05-12 10:47:35.455745,/auth/login,401,38,Go-http-client/1.1,1,credential_stuffing
203.0.1.5,2025-05-12 10:47:36.208882,/auth/login,401,32,Java/17.0.1,1,credential_stuffing
172.16.1.14,2025-05-12 10:47:36.229641,/users/profile,200,77,curl/7.88.1,1,scraper
172.16.1.9,2025-05-12 10:47:36.379974,/admin/users,200,95,python-requests/2.31.0,1,scraper
203.0.1.14,2025-05-12 10:47:36.514194,/auth/login,429,66,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,1,credential_stuffing
192.168.1.10,2025-05-12 10:47:36.618261,/auth/login,401,56,axios/1.6.2,1,bruteforce
172.16.1.14,2025-05-12 10:47:36.750960,/users/settings,200,43,Go-http-client/1.1,1,scraper
192.168.1.11,2025-05-12 10:47:36.893728,/auth/login,429,55,Scrapy/2.11.0,1,bruteforce
172.16.1.11,2025-05-12 10:47:37.131544,/docs,200,72,Scrapy/2.11.0,1,scraper
203.0.1.14,2025-05-12 10:47:37.656246,/auth/register,429,56,custom-bot/1.0,1,credential_stuffing
10.0.1.86,2025-05-12 10:47:37.676320,/users/profile,200,218,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.6,2025-05-12 10:47:38.461554,/auth/register,200,20,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.3,2025-05-12 10:47:38.644540,/users/profile,401,52,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,1,credential_stuffing
192.168.1.10,2025-05-12 10:47:39.061710,/auth/login,401,36,axios/1.6.2,1,bruteforce
203.0.1.5,2025-05-12 10:47:39.088533,/auth/login,429,54,Java/17.0.1,1,credential_stuffing
10.1.1.15,2025-05-12 10:47:39.363740,/auth/login,200,137,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.179,2025-05-12 10:47:39.584543,/security/blocked-ips,404,192,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.10,2025-05-12 10:47:40.101349,/auth/login,401,49,axios/1.6.2,1,bruteforce
192.168.1.5,2025-05-12 10:47:40.218477,/auth/login,401,43,custom-bot/1.0,1,bruteforce
192.168.1.11,2025-05-12 10:47:41.266301,/auth/login,429,46,Scrapy/2.11.0,1,bruteforce
10.0.1.170,2025-05-12 10:47:41.308102,/users/settings,200,152,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.5,2025-05-12 10:47:41.605772,/auth/login,401,88,custom-bot/1.0,1,credential_stuffing
10.0.1.104,2025-05-12 10:47:41.703299,/auth/login,200,65,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.3,2025-05-12 10:47:41.876085,/auth/login,401,80,python-requests/2.31.0,1,credential_stuffing
203.0.1.5,2025-05-12 10:47:42.168154,/auth/register,429,87,custom-bot/1.0,1,credential_stuffing
10.0.1.23,2025-05-12 10:47:42.836131,/api/keys/generate,200,66,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.53,2025-05-12 10:47:43.164465,/security/rate-limits,200,229,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.1.1.14,2025-05-12 10:47:43.475040,/users/profile,200,112,python-requests/2.31.0,0,normal
10.0.1.31,2025-05-12 10:47:43.891894,/analytics/requests,200,187,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.10,2025-05-12 10:47:44.191976,/auth/login,401,45,axios/1.6.2,1,bruteforce
192.168.1.11,2025-05-12 10:47:44.251740,/auth/login,401,43,Scrapy/2.11.0,1,bruteforce
203.0.1.5,2025-05-12 10:47:44.355465,/users/profile,401,39,Java/17.0.1,1,credential_stuffing
192.168.1.11,2025-05-12 10:47:44.441207,/auth/login,429,61,Scrapy/2.11.0,1,bruteforce
10.0.1.61,2025-05-12 10:47:44.551040,/docs,200,145,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.10,2025-05-12 10:47:45.103653,/auth/login,401,39,axios/1.6.2,1,bruteforce
10.1.1.6,2025-05-12 10:47:45.293911,/users/profile,201,39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
192.168.1.10,2025-05-12 10:47:45.305836,/auth/login,401,34,axios/1.6.2,1,bruteforce
10.0.1.106,2025-05-12 10:47:45.509484,/api/keys,200,255,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.5,2025-05-12 10:47:45.946738,/analytics/summary,200,130,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.16,2025-05-12 10:47:46.289957,/security/rate-limits,404,20,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.3,2025-05-12 10:47:46.990678,/auth/register,429,40,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,1,credential_stuffing
10.0.1.174,2025-05-12 10:47:47.751542,/api/keys,200,134,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.5,2025-05-12 10:47:47.772426,/auth/register,200,54,custom-bot/1.0,1,credential_stuffing
192.168.1.11,2025-05-12 10:47:47.830890,/auth/login,401,14,Scrapy/2.11.0,1,bruteforce
192.168.1.11,2025-05-12 10:47:47.979200,/auth/login,401,40,Scrapy/2.11.0,1,bruteforce
192.168.1.5,2025-05-12 10:47:48.188978,/auth/login,401,28,custom-bot/1.0,1,bruteforce
172.16.1.15,2025-05-12 10:47:48.261777,/admin/config,404,59,PostmanRuntime/7.36.0,1,scraper
203.0.1.14,2025-05-12 10:47:48.481998,/auth/login,401,54,custom-bot/1.0,1,credential_stuffing
10.0.1.84,2025-05-12 10:47:49.097011,/api/keys/generate,200,138,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
192.168.1.11,2025-05-12 10:47:49.315206,/auth/login,429,20,Scrapy/2.11.0,1,bruteforce
10.0.1.42,2025-05-12 10:47:50.143892,/health,200,125,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.3,2025-05-12 10:47:50.430072,/auth/login,401,82,python-requests/2.31.0,1,credential_stuffing
10.0.1.108,2025-05-12 10:47:50.684171,/health,200,183,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
172.16.1.15,2025-05-12 10:47:51.043673,/admin/users,200,51,curl/7.88.1,1,scraper
192.168.1.11,2025-05-12 10:47:51.287172,/auth/login,401,24,Scrapy/2.11.0,1,bruteforce
192.168.1.11,2025-05-12 10:47:52.108764,/auth/login,429,54,Scrapy/2.11.0,1,bruteforce
10.0.1.87,2025-05-12 10:47:52.168286,/users/profile,200,64,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.1.1.1,2025-05-12 10:47:52.552729,/users/settings,201,68,Go-http-client/1.1,0,normal
10.0.1.87,2025-05-12 10:47:52.562822,/api/keys,200,133,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.14,2025-05-12 10:47:53.150769,/auth/login,200,212,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.3,2025-05-12 10:47:54.296602,/auth/login,200,62,custom-bot/1.0,1,scraper
10.0.1.61,2025-05-12 10:47:54.355887,/users/profile,200,232,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
